HPSA Name,HPSA ID,Designation Type,HPSA Discipline Class,HPSA Score,Primary State Abbreviation,HPSA Status,HPSA Designation Date,HPSA Designation Last Update Date,Metropolitan Indicator,HPSA Geography Identification Number,HPSA Degree of Shortage,Withdrawn Date,HPSA FTE,HPSA Designation Population,% of Population Below 100% Poverty,HPSA Formal Ratio,HPSA Population Type,Rural Status,Longitude,Latitude,BHCMIS Organization Identification Number,Break in Designation,Common County Name,Common Postal Code,Common Region Name,Common State Abbreviation,Common State County FIPS Code,Common State FIPS Code,Common State Name,County Equivalent Name,County or County Equivalent Federal Information Processing Standard Code,Discipline Class Number,HPSA Address,HPSA City,HPSA Component Name,HPSA Component Source Identification Number,HPSA Component State Abbreviation,HPSA Component Type Code,HPSA Component Type Description,HPSA Designation Population Type Description,HPSA Estimated Served Population,HPSA Estimated Underserved Population,HPSA Metropolitan Indicator Code,HPSA Population Type Code,HPSA Postal Code,HPSA Provider Ratio Goal,HPSA Resident Civilian Population,HPSA Shortage,HPSA Status Code,HPSA Type Code,HPSA Withdrawn Date String,Primary State FIPS Code,Primary State Name,Provider Type,Rural Status Code,State Abbreviation,State and County Federal Information Processing Standard Code,State FIPS Code,State Name,U.S. - Mexico Border 100 Kilometer Indicator,U.S. - Mexico Border County Indicator,Data Warehouse Record Create Date,Data Warehouse Record Create Date Text,Unnamed: 64,county_fips
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510260404,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2604.04,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510030200,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,302,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510260800,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2608,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510260501,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2605.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510020200,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,202,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510260604,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2606.04,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510261000,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2610,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510260700,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2607,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510060100,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,601,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510010200,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,102,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510010500,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,105,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510010300,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,103,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510260605,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2606.05,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510020100,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,201,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510260900,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2609,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510010400,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,104,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510010100,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,101,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510020300,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,203,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510060200,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,602,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510030100,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,301,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510060300,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,603,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Medicaid Eligible - South East Baltimore City,6248884133,HPSA Population,Dental Health,14,MD,Withdrawn,07/30/2014,06/25/2019,Unknown,24510261100,Not applicable,06/25/2019,0.2200,24861.0,20.6,113005:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,2611,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,880,23981,0,M,,4000:1,,6.0000,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250207,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2502.07, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250301,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2503.01, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250203,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2502.03, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250401,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2504.01, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250204,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2502.04, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250205,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2502.05, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250402,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2504.02, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250500,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2505, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
LI- South Baltimore,6248878440,HPSA Population,Dental Health,21,MD,Proposed For Withdrawal,09/09/2021,09/22/2025,Unknown,24510250600,Not applicable,,0.0000,16265.0,33.1,,Low Income Population HPSA,Non-Rural,,,,N,"Baltimore City, MD",,Region 3,MD,24510,24,Maryland,Baltimore City,510,6,,,"Census Tract 2506, Baltimore city, Maryland",,MD,CT,Census Tract,Low Income Population HPSA,0,16265,0,LI,,4000:1,,4.0700,P,Hpsa Pop,,24,Maryland,Not Applicable,N,MD,24510,24,Maryland,N,N,06/15/2026,2026/06/15,,24510
Harford County,6248632527,Geographic HPSA,Dental Health,13,MD,Proposed For Withdrawal,11/12/2021,09/22/2025,Unknown,24025,Not applicable,,25.5900,249996.0,7.1,9769:1,Geographic Population,Non-Rural,,,,N,"Harford County, MD",,Region 3,MD,24025,24,Maryland,Harford,025,6,,,Harford,,MD,SCTY,Single County,Geographic Population,127950,122046,0,TRC,,5000:1,,24.4100,P,Hpsa Geo,,24,Maryland,Not Applicable,N,MD,24025,24,Maryland,N,N,06/15/2026,2026/06/15,,24025
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703501,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7035.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703209,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7032.09,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703302,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7033.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703207,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7032.07,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703301,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7033.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703401,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7034.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703403,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7034.03,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703402,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7034.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703404,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7034.04,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703800,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7038,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703702,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7037.02,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
Medicaid Eligible - Central Kensington/Wheaton,6248447391,HPSA Population,Dental Health,10,MD,Withdrawn,07/31/2014,06/25/2019,Unknown,24031703701,Not applicable,06/25/2019,0.6300,21254.0,11.5,33737:1,Medicaid Eligible Population HPSA,Non-Rural,,,,N,"Montgomery County, MD",,Region 3,MD,24031,24,Maryland,Montgomery,031,6,,,7037.01,,MD,CT,Census Tract,Medicaid Eligible Population HPSA,2520,18734,0,M,,4000:1,,4.6800,W,Hpsa Pop,2019/06/25,24,Maryland,Not Applicable,N,MD,24031,24,Maryland,N,N,06/15/2026,2026/06/15,,24031
